Data,Hora UTC,PRECIPITACAO TOTAL,TEMPERATURA MAXIMA,TEMPERATURA MINIMA,UMIDADE REL MAX,UMIDADE REL MIN
2021/08/09,0600 UTC,0,11,1,15,5
2021/08/09,0700 UTC,0,11,4,15,1
2021/08/09,0800 UTC,0,11,6,15,1
2021/08/09,0900 UTC,0,11,6,15,11
2021/08/09,1000 UTC,0,6,11,6,15
2021/08/09,1100 UTC,0,7,12,7,15
2021/08/09,1200 UTC,0,6,12,6,16
2021/08/09,1300 UTC,0,12,4,7,12
2021/08/09,1400 UTC,0,3,12,3,20
2021/08/09,1500 UTC,0,1,11,2,21
2021/08/09,1600 UTC,0,9,4,22,4
2021/08/09,1700 UTC,0,6,9,7,10
2021/08/09,1800 UTC,0,5,6,3,23
2021/08/09,1900 UTC,0,6,3,24,7
2021/08/09,2000 UTC,0,6,6,9,7
2021/08/09,2100 UTC,0,3,8,7,21
2021/08/09,2200 UTC,0,10,1,20,1
2021/08/09,2300 UTC,0,10,5,19,6
2021/08/10,0000 UTC,0,11,1,18,7
2021/08/10,0100 UTC,0,11,2,18,2
2021/08/10,0200 UTC,0,5,18,9,11
2021/08/10,0300 UTC,0,11,7,9,11
2021/08/10,0400 UTC,0,11,7,16,4
2021/08/10,0500 UTC,0,11,5,16,1
2021/08/10,0600 UTC,0,5,16,6,11
2021/08/10,0700 UTC,0,6,15,9,11
2021/08/10,0800 UTC,0,11,6,15,2
2021/08/10,0900 UTC,0,15,6,11,8
2021/08/10,1000 UTC,0,11,8,15,1
2021/08/10,1100 UTC,0,9,17,6,12
2021/08/10,1200 UTC,0,5,12,5,17
2021/08/10,1300 UTC,0,9,11,19,9
2021/08/10,1400 UTC,0,9,24,8,11
2021/08/10,1500 UTC,0,8,8,23,1
2021/08/10,1600 UTC,0,2,7,6,24
2021/08/10,1700 UTC,0,5,27,7,8
2021/08/10,1800 UTC,0,3,28,7,7
2021/08/10,1900 UTC,0,6,3,25,4
2021/08/10,2000 UTC,0,8,6,3,25
2021/08/10,2100 UTC,0,7,9,8,22
2021/08/10,2200 UTC,0,10,9,21,4
2021/08/10,2300 UTC,0,10,7,20,2
2021/08/11,0000 UTC,0,11,20,2,11
2021/08/11,0100 UTC,0,11,3,18,9
2021/08/11,0200 UTC,0,11,5,4,11
2021/08/11,0300 UTC,0,18,6,11,9
2021/08/11,0400 UTC,0,7,17,6,12
2021/08/11,0500 UTC,0,17,6,11,9
2021/08/11,0600 UTC,0,16,3,11,9
2021/08/11,0700 UTC,0,11,3,14,8
2021/08/11,0800 UTC,0,11,3,14,1
2021/08/11,0900 UTC,0,11,2,13,4
2021/08/11,1000 UTC,0,2,11,2,13
2021/08/11,1100 UTC,0,7,11,7,14
2021/08/11,1200 UTC,0,2,10,5,18
2021/08/11,1300 UTC,0,6,9,9,21
2021/08/11,1400 UTC,0,7,6,24,3
2021/08/11,1500 UTC,0,3,28,3,8
2021/08/11,1600 UTC,0,5,5,8,26
2021/08/11,1700 UTC,0,2,4,3,28
2021/08/11,1800 UTC,0,2,4,8,28
2021/08/11,1900 UTC,0,6,4,28,6
2021/08/11,2000 UTC,0,8,5,7,27
2021/08/11,2100 UTC,0,5,2,24,7
2021/08/11,2200 UTC,0,7,9,23,8
2021/08/11,2300 UTC,0,9,7,22,9
2021/08/12,0000 UTC,0,4,23,9,9
2021/08/12,0100 UTC,0,9,4,21,6
2021/08/12,0200 UTC,0,9,9,20,1
2021/08/12,0300 UTC,0,10,2,18,9
2021/08/12,0400 UTC,0,10,5,17,6
2021/08/12,0500 UTC,0,10,18,5,10
2021/08/12,0600 UTC,0,3,17,2,10
2021/08/12,0700 UTC,0,7,17,10,4
2021/08/12,0800 UTC,0,9,8,17,9
2021/08/12,0900 UTC,0,10,4,17,2
2021/08/12,1000 UTC,0,2,10,4,16
2021/08/12,1100 UTC,0,4,11,4,17
2021/08/12,1200 UTC,0,9,12,9,18
2021/08/12,1300 UTC,0,5,11,7,19
2021/08/12,1400 UTC,0,5,11,21,2
2021/08/12,1500 UTC,0,5,12,9,22
2021/08/12,1600 UTC,0,12,24,4,12
2021/08/12,1700 UTC,0,5,10,5,23
2021/08/12,1800 UTC,0,5,10,5,24
2021/08/12,1900 UTC,0,2,10,7,24
2021/08/12,2000 UTC,0,3,10,2,22
2021/08/12,2100 UTC,0,5,22,5,11
2021/08/12,2200 UTC,0,11,7,19,4
2021/08/12,2300 UTC,0,11,3,19,11
2021/08/13,0000 UTC,0,10,6,18,7
2021/08/13,0100 UTC,0,10,4,4,10
2021/08/13,0200 UTC,0,10,6,18,1
2021/08/13,0300 UTC,0,10,8,17,7
2021/08/13,0400 UTC,0,7,18,7,10
2021/08/13,0500 UTC,0,10,8,1,10
2021/08/13,0600 UTC,0,10,7,17,1
2021/08/13,0700 UTC,0,10,7,15,8
2021/08/13,0800 UTC,0,11,2,14,5
2021/08/13,0900 UTC,0,16,15,11,2
2021/08/13,1000 UTC,0,1,11,2,15
2021/08/13,1100 UTC,0,4,12,4,16
2021/08/13,1200 UTC,0,5,12,9,17
2021/08/13,1300 UTC,0,12,1,18,5
2021/08/13,1400 UTC,0,9,12,6,18
2021/08/13,1500 UTC,0,7,23,6,13
2021/08/13,1600 UTC,0,11,3,22,6
2021/08/13,1700 UTC,0,8,26,7,11
2021/08/13,1800 UTC,0,10,2,24,4
2021/08/13,1900 UTC,0,9,9,8,24
2021/08/13,2000 UTC,0,10,4,3,10
2021/08/13,2100 UTC,0,3,10,3,21
2021/08/13,2200 UTC,0,9,21,11,10
2021/08/13,2300 UTC,0,20,18,10,8
2021/08/14,0000 UTC,0,9,19,2,11
2021/08/14,0100 UTC,0,11,18,2,11
2021/08/14,0200 UTC,0,1,18,9,11
2021/08/14,0300 UTC,0,11,18,9,11
2021/08/14,0400 UTC,0,18,2,11,10
2021/08/14,0500 UTC,0,7,17,4,11
2021/08/14,0600 UTC,0,10,6,17,1
2021/08/14,0700 UTC,0,10,4,16,9
2021/08/14,0800 UTC,0,3,16,4,10
2021/08/14,0900 UTC,0,5,17,10,5
2021/08/14,1000 UTC,0,9,10,9,16
2021/08/14,1100 UTC,0,1,10,2,16
2021/08/14,1200 UTC,0,2,11,4,18
2021/08/14,1300 UTC,0,3,11,9,20
2021/08/14,1400 UTC,0,4,24,2,12
2021/08/14,1500 UTC,0,25,9,12,9
2021/08/14,1600 UTC,0,2,25,8,8
2021/08/14,1700 UTC,0,8,8,25,8
2021/08/14,1800 UTC,0,8,6,26,5
2021/08/14,1900 UTC,0,8,7,1,9
2021/08/14,2000 UTC,0,7,9,3,25
2021/08/14,2100 UTC,0,6,10,7,22
2021/08/14,2200 UTC,0,12,4,21,12
2021/08/14,2300 UTC,0,11,8,21,12
2021/08/15,0000 UTC,0,11,5,19,9
2021/08/15,0100 UTC,0,11,2,20,1
2021/08/15,0200 UTC,0,11,3,19,5
2021/08/15,0300 UTC,0,11,4,18,9
2021/08/15,0400 UTC,0,11,2,19,4
2021/08/15,0500 UTC,0,11,5,18,9
2021/08/15,0600 UTC,0,19,1,12,1
2021/08/15,0700 UTC,0,12,19,6,12
2021/08/15,0800 UTC,0,12,1,18,1
2021/08/15,0900 UTC,0,12,18,8,12
2021/08/15,1000 UTC,0,3,12,17,8
2021/08/15,1100 UTC,0,1,12,1,18
2021/08/15,1200 UTC,0,5,12,9,20
2021/08/15,1300 UTC,0,6,12,7,21
2021/08/15,1400 UTC,0,9,11,3,23
2021/08/15,1500 UTC,0,4,10,8,25
2021/08/15,1600 UTC,0,28,7,10,6
2021/08/15,1700 UTC,0,29,4,10,4
2021/08/15,1800 UTC,0,5,27,9,9
2021/08/15,1900 UTC,0,8,4,26,9
2021/08/15,2000 UTC,0,2,10,26,2
2021/08/15,2100 UTC,0,10,9,24,4
2021/08/15,2200 UTC,0,11,24,4,11
2021/08/15,2300 UTC,0,11,8,22,6
2021/08/16,0000 UTC,0,11,9,21,2
2021/08/16,0100 UTC,0,12,2,20,8
2021/08/16,0200 UTC,0,12,6,20,3
2021/08/16,0300 UTC,0,12,6,19,6
2021/08/16,0400 UTC,0,12,7,19,5
2021/08/16,0500 UTC,0,12,7,19,6
2021/08/16,0600 UTC,0,19,9,12,7
2021/08/16,0700 UTC,0,5,19,5,12
2021/08/16,0800 UTC,0,12,5,18,3
2021/08/16,0900 UTC,0,12,5,18,1
2021/08/16,1000 UTC,0,3,12,4,18
2021/08/16,1100 UTC,0,12,8,18,3
2021/08/16,1200 UTC,0,2,12,3,19
2021/08/16,1300 UTC,0,3,13,4,21
2021/08/16,1400 UTC,0,8,12,9,23
2021/08/16,1500 UTC,0,4,13,5,24
2021/08/16,1600 UTC,0,1,13,4,25
2021/08/16,1700 UTC,0,7,28,13,5
2021/08/16,1800 UTC,0,11,7,27,1
2021/08/16,1900 UTC,0,7,12,26,7
2021/08/16,2000 UTC,0,5,12,8,23
2021/08/16,2100 UTC,0,1,12,5,22
2021/08/16,2200 UTC,0,22,2,12,9
2021/08/16,2300 UTC,0,8,21,4,12
2021/08/17,0000 UTC,0,7,20,8,12
2021/08/17,0100 UTC,0,12,8,4,12
2021/08/17,0200 UTC,0,13,1,18,7
2021/08/17,0300 UTC,0,11,5,19,1
2021/08/17,0400 UTC,0,10,7,18,3
2021/08/17,0500 UTC,6,3,13,3,14
2021/08/17,0600 UTC,5,13,2,14,8
2021/08/17,0700 UTC,,1,13,1,14
2021/08/17,0800 UTC,,2,13,2,15
2021/08/17,0900 UTC,0,12,6,14,1
2021/08/17,1000 UTC,0,6,13,6,14
2021/08/17,1100 UTC,0,9,14,6,15
2021/08/17,1200 UTC,0,19,8,14,5
2021/08/17,1300 UTC,0,14,3,19,6
2021/08/17,1400 UTC,0,5,14,6,21
2021/08/17,1500 UTC,,25,6,25,9
2021/08/17,1600 UTC,0,1,13,25,3
2021/08/17,1700 UTC,0,4,12,4,26
2021/08/17,1800 UTC,0,11,4,26,13
2021/08/17,1900 UTC,0,11,9,23,15
2021/08/17,2000 UTC,0,3,11,7,25
2021/08/17,2100 UTC,0,11,7,22,9
2021/08/17,2200 UTC,0,11,5,22,4
2021/08/17,2300 UTC,0,23,22,4,11
2021/08/18,0000 UTC,0,5,22,2,13
2021/08/18,0100 UTC,0,14,6,20,6
2021/08/18,0200 UTC,0,8,20,9,14
2021/08/18,0300 UTC,0,14,5,19,8
2021/08/18,0400 UTC,0,3,20,3,14
2021/08/18,0500 UTC,0,13,9,18,5
2021/08/18,0600 UTC,0,13,3,18,4
2021/08/18,0700 UTC,0,13,18,3,13
2021/08/18,0800 UTC,0,12,8,18,2
2021/08/18,0900 UTC,0,12,7,17,6
2021/08/18,1000 UTC,0,9,12,17,6
2021/08/18,1100 UTC,0,8,12,1,17
2021/08/18,1200 UTC,0,8,12,1,18
2021/08/18,1300 UTC,0,1,13,4,19
2021/08/18,1400 UTC,0,3,13,4,20
2021/08/18,1500 UTC,0,2,13,5,22
2021/08/18,1600 UTC,0,7,13,1,23
2021/08/18,1700 UTC,0,5,11,24,5
2021/08/18,1800 UTC,0,10,8,24,9
2021/08/18,1900 UTC,0,1,10,4,24
2021/08/18,2000 UTC,0,4,10,1,23
2021/08/18,2100 UTC,0,9,10,4,21
2021/08/18,2200 UTC,0,10,7,20,8
2021/08/18,2300 UTC,0,10,9,1,11
2021/08/19,0000 UTC,0,11,20,4,11
2021/08/19,0100 UTC,0,10,7,19,3
2021/08/19,0200 UTC,0,10,6,18,1
2021/08/19,0300 UTC,0,10,6,18,1
2021/08/19,0400 UTC,0,11,4,16,6
2021/08/19,0500 UTC,0,11,4,15,4
2021/08/19,0600 UTC,0,11,4,15,8
2021/08/19,0700 UTC,0,11,1,14,9
2021/08/19,0800 UTC,0,11,5,14,9
2021/08/19,0900 UTC,0,11,8,15,5
2021/08/19,1000 UTC,0,12,16,12,11
2021/08/19,1100 UTC,0,1,12,1,16
2021/08/19,1200 UTC,0,12,5,2,13
2021/08/19,1300 UTC,0,8,21,2,13
2021/08/19,1400 UTC,0,7,24,9,13
2021/08/19,1500 UTC,0,9,6,22,4
2021/08/19,1600 UTC,0,9,3,23,7
2021/08/19,1700 UTC,0,9,9,4,24
2021/08/19,1800 UTC,0,8,8,7,25
2021/08/19,1900 UTC,0,3,8,3,25
2021/08/19,2000 UTC,0,7,8,3,23
2021/08/19,2100 UTC,0,2,8,7,22
2021/08/19,2200 UTC,0,8,8,20,7
2021/08/19,2300 UTC,0,20,9,7,49
2021/08/20,0000 UTC,0,6,20,2,9
2021/08/20,0100 UTC,0,3,19,10,4
2021/08/20,0200 UTC,0,11,18,11,2
2021/08/20,0300 UTC,0,11,17,11,4
2021/08/20,0400 UTC,0,5,17,7,11
2021/08/20,0500 UTC,0,10,5,16,3
2021/08/20,0600 UTC,0,10,5,15,10
2021/08/20,0700 UTC,0,10,16,1,10
2021/08/20,0800 UTC,0,10,1,14,8
2021/08/20,0900 UTC,0,10,3,7,10
2021/08/20,1000 UTC,0,1,10,1,13
2021/08/20,1100 UTC,0,2,10,3,15
2021/08/20,1200 UTC,0,4,10,6,18
2021/08/20,1300 UTC,0,9,10,1,11
2021/08/20,1400 UTC,0,4,8,8,21
2021/08/20,1500 UTC,0,6,6,2,23
2021/08/20,1600 UTC,0,9,6,7,24
2021/08/20,1700 UTC,0,3,6,6,25
2021/08/20,1800 UTC,0,8,3,9,26
2021/08/20,1900 UTC,0,7,3,4,26
2021/08/20,2000 UTC,0,2,5,24,7
2021/08/20,2100 UTC,0,1,4,21,9
2021/08/20,2200 UTC,0,6,9,21,3
2021/08/20,2300 UTC,0,7,6,19,6
2021/08/21,0000 UTC,0,9,20,3,7
2021/08/21,0100 UTC,0,8,2,5,8
2021/08/21,0200 UTC,0,9,4,18,9
2021/08/21,0300 UTC,0,9,7,18,4
2021/08/21,0400 UTC,0,10,2,18,1
2021/08/21,0500 UTC,0,18,2,10,5
2021/08/21,0600 UTC,0,6,18,10,7
2021/08/21,0700 UTC,0,10,5,17,2
2021/08/21,0800 UTC,0,4,17,9,10
2021/08/21,0900 UTC,0,10,7,16,5
2021/08/21,1000 UTC,0,11,2,6,11
2021/08/21,1100 UTC,0,9,11,9,17
2021/08/21,1200 UTC,0,8,21,12,2
2021/08/21,1300 UTC,0,6,11,7,20
2021/08/21,1400 UTC,0,10,3,22,4
2021/08/21,1500 UTC,0,8,3,23,9
2021/08/21,1600 UTC,0,4,8,6,25
2021/08/21,1700 UTC,0,4,5,9,26
2021/08/21,1800 UTC,0,9,3,3,26
2021/08/21,1900 UTC,0,5,4,8,26
2021/08/21,2000 UTC,0,4,4,25,4
2021/08/21,2100 UTC,0,6,2,23,6
2021/08/21,2200 UTC,0,6,7,1,7
2021/08/21,2300 UTC,0,8,8,21,1
2021/08/22,0000 UTC,0,8,8,20,3
2021/08/22,0100 UTC,0,8,1,19,4
2021/08/22,0200 UTC,0,6,19,9,8
2021/08/22,0300 UTC,0,3,19,6,7
2021/08/22,0400 UTC,0,7,3,18,1
2021/08/22,0500 UTC,0,7,5,18,7
2021/08/22,0600 UTC,0,7,5,17,6
2021/08/22,0700 UTC,0,7,7,16,9
2021/08/22,0800 UTC,0,7,9,16,5
2021/08/22,0900 UTC,0,8,6,15,9
2021/08/22,1000 UTC,0,9,3,15,8
2021/08/22,1100 UTC,0,4,10,4,16
2021/08/22,1200 UTC,0,8,10,1,18
2021/08/22,1300 UTC,0,8,9,2,20
2021/08/22,1400 UTC,0,9,24,6,9
2021/08/22,1500 UTC,0,8,3,22,9
2021/08/22,1600 UTC,0,3,7,6,24
2021/08/22,1700 UTC,0,3,8,3,24
2021/08/22,1800 UTC,0,8,7,3,25
2021/08/22,1900 UTC,0,7,8,3,26
2021/08/22,2000 UTC,0,3,8,9,25
2021/08/22,2100 UTC,0,6,7,3,22
2021/08/22,2200 UTC,0,8,3,21,6
2021/08/22,2300 UTC,0,8,7,20,8
2021/08/23,0000 UTC,0,9,2,8,9
2021/08/23,0100 UTC,0,9,6,19,2
2021/08/23,0200 UTC,0,9,4,18,7
2021/08/23,0300 UTC,0,9,2,18,5
2021/08/23,0400 UTC,0,9,1,18,2
2021/08/23,0500 UTC,0,9,18,3,9
2021/08/23,0600 UTC,0,8,16,1,8
2021/08/23,0700 UTC,0,9,16,4,9
2021/08/23,0800 UTC,0,9,2,15,1
2021/08/23,0900 UTC,0,9,2,14,7
2021/08/23,1000 UTC,0,1,9,3,14
2021/08/23,1100 UTC,0,1,9,1,17
2021/08/23,1200 UTC,0,9,8,19,1
2021/08/23,1300 UTC,0,6,10,6,20
2021/08/23,1400 UTC,0,1,9,1,22
2021/08/23,1500 UTC,0,9,7,3,25
2021/08/23,1600 UTC,0,6,6,25,9
2021/08/23,1700 UTC,0,3,6,6,26
2021/08/23,1800 UTC,0,6,6,1,27
2021/08/23,1900 UTC,0,6,8,6,7
2021/08/23,2000 UTC,0,4,6,3,27
2021/08/23,2100 UTC,0,3,8,4,24
2021/08/23,2200 UTC,0,9,8,23,3
2021/08/23,2300 UTC,0,10,1,22,5
2021/08/24,0000 UTC,0,3,22,6,10
2021/08/24,0100 UTC,0,3,21,7,10
2021/08/24,0200 UTC,0,7,21,2,10
2021/08/24,0300 UTC,0,10,6,19,3
2021/08/24,0400 UTC,0,10,5,18,4
2021/08/24,0500 UTC,0,10,6,17,6
2021/08/24,0600 UTC,0,10,1,18,1
2021/08/24,0700 UTC,0,10,2,16,9
2021/08/24,0800 UTC,0,9,9,16,8
2021/08/24,0900 UTC,0,10,3,15,8
2021/08/24,1000 UTC,0,10,3,16,2
2021/08/24,1100 UTC,0,10,20,10,4
2021/08/24,1200 UTC,0,7,10,9,20
2021/08/24,1300 UTC,0,7,9,1,21
2021/08/24,1400 UTC,0,3,7,4,23
2021/08/24,1500 UTC,0,4,7,3,26
2021/08/24,1600 UTC,0,5,8,2,27
2021/08/24,1700 UTC,0,4,9,27,5
2021/08/24,1800 UTC,0,7,1,28,3
2021/08/24,1900 UTC,0,6,6,28,4
2021/08/24,2000 UTC,0,5,28,4,8
2021/08/24,2100 UTC,0,5,9,24,2
2021/08/24,2200 UTC,0,24,7,6,7
2021/08/24,2300 UTC,0,3,23,4,8
2021/08/25,0000 UTC,0,9,1,21,1
2021/08/25,0100 UTC,0,8,9,20,3
2021/08/25,0200 UTC,0,8,6,19,6
2021/08/25,0300 UTC,0,8,19,3,8
2021/08/25,0400 UTC,0,7,3,19,8
2021/08/25,0500 UTC,0,7,4,18,6
2021/08/25,0600 UTC,0,7,3,18,4
2021/08/25,0700 UTC,0,7,1,18,2
2021/08/25,0800 UTC,0,7,3,18,7
2021/08/25,0900 UTC,0,7,18,7,7
2021/08/25,1000 UTC,0,9,8,17,6
2021/08/25,1100 UTC,0,9,3,17,7
2021/08/25,1200 UTC,0,9,4,19,3
2021/08/25,1300 UTC,0,10,1,10,4
2021/08/25,1400 UTC,0,2,9,5,24
2021/08/25,1500 UTC,0,2,8,25,3
2021/08/25,1600 UTC,0,7,9,26,8
2021/08/25,1700 UTC,0,5,9,27,7
2021/08/25,1800 UTC,0,4,4,3,28
2021/08/25,1900 UTC,0,3,3,4,28
2021/08/25,2000 UTC,0,4,4,7,26
2021/08/25,2100 UTC,0,4,4,4,24
2021/08/25,2200 UTC,0,4,1,22,6
2021/08/25,2300 UTC,0,6,23,4,6
2021/08/26,0000 UTC,0,4,7,20,7
2021/08/26,0100 UTC,0,6,5,20,2
2021/08/26,0200 UTC,0,6,8,19,7
2021/08/26,0300 UTC,0,6,7,19,4
2021/08/26,0400 UTC,0,7,19,6,8
2021/08/26,0500 UTC,0,6,9,18,2
2021/08/26,0600 UTC,0,6,9,18,3
2021/08/26,0700 UTC,0,7,6,17,2
2021/08/26,0800 UTC,0,17,4,2,7
2021/08/26,0900 UTC,0,7,17,6,9
2021/08/26,1000 UTC,0,10,7,4,10
2021/08/26,1100 UTC,0,11,4,17,11
2021/08/26,1200 UTC,0,5,11,7,18
2021/08/26,1300 UTC,0,11,7,20,5
2021/08/26,1400 UTC,0,11,9,22,4
2021/08/26,1500 UTC,0,11,1,24,3
2021/08/26,1600 UTC,0,8,7,25,9
2021/08/26,1700 UTC,0,6,8,8,26
2021/08/26,1800 UTC,0,5,8,3,27
2021/08/26,1900 UTC,0,3,8,1,27
2021/08/26,2000 UTC,0,8,9,26,1
2021/08/26,2100 UTC,0,7,26,9,9
2021/08/26,2200 UTC,0,24,2,2,9
2021/08/26,2300 UTC,0,11,1,9,11
2021/08/27,0000 UTC,0,11,1,21,5
2021/08/27,0100 UTC,0,11,4,20,9
2021/08/27,0200 UTC,0,11,9,20,5
2021/08/27,0300 UTC,0,12,20,9,12
2021/08/27,0400 UTC,0,4,20,7,12
2021/08/27,0500 UTC,0,10,6,19,5
2021/08/27,0600 UTC,0,20,19,6,10
2021/08/27,0700 UTC,0,10,2,19,1
2021/08/27,0800 UTC,0,10,4,18,7
2021/08/27,0900 UTC,0,10,5,18,5
2021/08/27,1000 UTC,0,10,9,18,8
2021/08/27,1100 UTC,0,1,11,1,19
2021/08/27,1200 UTC,0,7,12,8,20
2021/08/27,1300 UTC,0,7,12,9,21
2021/08/27,1400 UTC,0,6,13,3,23
2021/08/27,1500 UTC,0,8,12,6,23
2021/08/27,1600 UTC,0,1,26,2,13
2021/08/27,1700 UTC,0,11,8,25,6
2021/08/27,1800 UTC,0,8,11,3,26
2021/08/27,1900 UTC,0,10,7,26,3
2021/08/27,2000 UTC,0,10,4,25,11
2021/08/27,2100 UTC,0,3,11,23,3
2021/08/27,2200 UTC,0,11,5,22,4
2021/08/27,2300 UTC,0,11,3,21,7
2021/08/28,0000 UTC,0,11,5,21,4
2021/08/28,0100 UTC,0,11,6,20,9
2021/08/28,0200 UTC,0,11,5,5,11
2021/08/28,0300 UTC,0,1,20,5,11
2021/08/28,0400 UTC,0,3,20,6,11
2021/08/28,0500 UTC,0,11,4,18,9
2021/08/28,0600 UTC,0,11,3,18,6
2021/08/28,0700 UTC,0,11,6,17,5
2021/08/28,0800 UTC,0,17,5,11,6
2021/08/28,0900 UTC,0,2,18,7,12
2021/08/28,1000 UTC,0,5,12,7,17
2021/08/28,1100 UTC,0,4,19,6,12
2021/08/28,1200 UTC,0,5,12,3,18
2021/08/28,1300 UTC,0,4,11,5,19
2021/08/28,1400 UTC,0,23,3,12,2
2021/08/28,1500 UTC,0,25,2,10,9
2021/08/28,1600 UTC,0,9,9,9,23
2021/08/28,1700 UTC,0,6,9,2,23
2021/08/28,1800 UTC,0,7,27,5,9
2021/08/28,1900 UTC,0,6,26,5,9
2021/08/28,2000 UTC,0,4,8,7,24
2021/08/28,2100 UTC,0,2,9,4,22
2021/08/28,2200 UTC,0,10,1,21,3
2021/08/28,2300 UTC,0,10,3,20,4
2021/08/29,0000 UTC,0,10,4,19,4
2021/08/29,0100 UTC,0,10,4,19,1
2021/08/29,0200 UTC,0,5,19,10,6
2021/08/29,0300 UTC,0,10,2,18,3
2021/08/29,0400 UTC,0,10,1,18,1
2021/08/29,0500 UTC,0,10,1,17,9
2021/08/29,0600 UTC,0,10,3,17,5
2021/08/29,0700 UTC,0,6,17,10,6
2021/08/29,0800 UTC,0,9,17,5,10
2021/08/29,0900 UTC,0,11,16,4,11
2021/08/29,1000 UTC,0,1,11,1,16
2021/08/29,1100 UTC,0,7,12,7,17
2021/08/29,1200 UTC,0,9,12,18,7
2021/08/29,1300 UTC,0,5,22,3,12
2021/08/29,1400 UTC,0,11,1,21,6
2021/08/29,1500 UTC,0,7,11,22,5
2021/08/29,1600 UTC,0,2,9,3,23
2021/08/29,1700 UTC,0,7,8,2,25
2021/08/29,1800 UTC,0,1,27,5,9
2021/08/29,1900 UTC,0,2,25,10,3
2021/08/29,2000 UTC,0,1,9,23,1
2021/08/29,2100 UTC,0,6,9,2,22
2021/08/29,2200 UTC,0,9,7,22,2
2021/08/29,2300 UTC,0,9,8,21,4
2021/08/30,0000 UTC,0,2,21,5,10
2021/08/30,0100 UTC,0,10,4,19,4
2021/08/30,0200 UTC,0,10,2,19,4
2021/08/30,0300 UTC,0,10,2,18,4
2021/08/30,0400 UTC,0,10,18,9,10
2021/08/30,0500 UTC,0,18,2,10,3
2021/08/30,0600 UTC,0,5,18,10,7
2021/08/30,0700 UTC,0,11,17,2,11
2021/08/30,0800 UTC,0,16,5,11,9
2021/08/30,0900 UTC,0,10,9,15,1
2021/08/30,1000 UTC,0,11,9,5,11
2021/08/30,1100 UTC,0,8,11,8,16
2021/08/30,1200 UTC,0,11,4,18,8
2021/08/30,1300 UTC,0,2,11,3,18
2021/08/30,1400 UTC,0,7,11,1,21
2021/08/30,1500 UTC,0,4,10,1,22
2021/08/30,1600 UTC,0,4,7,7,23
2021/08/30,1700 UTC,0,6,27,8,6
2021/08/30,1800 UTC,0,8,5,24,8
2021/08/30,1900 UTC,0,3,6,1,25
2021/08/30,2000 UTC,0,4,7,7,23
2021/08/30,2100 UTC,0,3,8,4,22
2021/08/30,2200 UTC,0,22,3,10,8
2021/08/30,2300 UTC,0,10,5,19,9
2021/08/31,0000 UTC,0,20,19,5,10
2021/08/31,0100 UTC,0,10,6,19,1
2021/08/31,0200 UTC,0,10,8,19,1
2021/08/31,0300 UTC,0,10,8,18,7
2021/08/31,0400 UTC,0,11,2,18,4
2021/08/31,0500 UTC,0,18,4,6,11
2021/08/31,0600 UTC,0,11,6,4,11
2021/08/31,0700 UTC,0,6,17,11,7
2021/08/31,0800 UTC,0,1,17,11,6
2021/08/31,0900 UTC,0,17,4,11,2
2021/08/31,1000 UTC,0,9,11,3,16
2021/08/31,1100 UTC,0,11,3,16,9
2021/08/31,1200 UTC,0,11,20,7,11
2021/08/31,1300 UTC,0,11,20,8,11
2021/08/31,1400 UTC,0,4,11,6,20
2021/08/31,1500 UTC,0,11,6,21,2
2021/08/31,1600 UTC,0,1,11,7,21
2021/08/31,1700 UTC,0,4,10,7,21
2021/08/31,1800 UTC,0,2,10,4,22
2021/08/31,1900 UTC,0,10,23,11,9
2021/08/31,2000 UTC,0,10,5,21,6
2021/08/31,2100 UTC,2,17,14,6,17
2021/08/31,2200 UTC,0,4,12,9,16
2021/08/31,2300 UTC,0,18,6,11,3
2021/09/01,0000 UTC,0,11,5,17,6
2021/09/01,0100 UTC,0,11,2,17,2
2021/09/01,0200 UTC,0,10,9,16,7
2021/09/01,0300 UTC,0,10,8,3,10
2021/09/01,0400 UTC,0,10,8,15,8
2021/09/01,0500 UTC,0,10,7,15,1
2021/09/01,0600 UTC,0,10,9,14,9
2021/09/01,0700 UTC,0,11,16,11,1
2021/09/01,0800 UTC,0,11,16,5,11
2021/09/01,0900 UTC,0,10,8,15,4
2021/09/01,1000 UTC,0,11,2,5,11
2021/09/01,1100 UTC,0,7,11,7,16
2021/09/01,1200 UTC,0,11,4,16,7
2021/09/01,1300 UTC,0,7,12,7,19
2021/09/01,1400 UTC,0,24,1,12,2
2021/09/01,1500 UTC,0,3,25,11,8
2021/09/01,1600 UTC,0,10,4,23,2
2021/09/01,1700 UTC,0,3,10,2,23
2021/09/01,1800 UTC,0,10,3,23,11
2021/09/01,1900 UTC,0,3,10,23,3
2021/09/01,2000 UTC,0,9,24,11,1
2021/09/01,2100 UTC,0,4,22,9,11
2021/09/01,2200 UTC,0,11,3,5,11
2021/09/01,2300 UTC,0,11,7,19,4
2021/09/02,0000 UTC,0,12,3,18,3
2021/09/02,0100 UTC,0,12,2,17,9
2021/09/02,0200 UTC,0,2,17,7,12
2021/09/02,0300 UTC,0,2,17,6,12
2021/09/02,0400 UTC,0,12,7,6,12
2021/09/02,0500 UTC,0,8,17,6,12
2021/09/02,0600 UTC,0,17,3,8,12
2021/09/02,0700 UTC,0,9,17,7,13
2021/09/02,0800 UTC,0,1,16,12,9
2021/09/02,0900 UTC,0,4,17,9,12
